liter_size,state_btl_cost($),btl_price($),bottle_qty
375,6.77,10.16,4
600,7.92,11.88,1
750,11.49,17.24,3
200,5.00,7.50,12
750,11.99,17.99,12
1750,8.79,13.69,6
750,7.88,11.82,12
750,3.37,5.06,12
750,3.37,5.06,12
375,2.07,3.11,24
750,3.34,5.01,12
1750,7.17,10.76,6
1750,7.47,11.21,6
1750,10.49,15.99,6
1750,7.60,11.40,6
1750,7.11,10.67,600
375,4.75,7.13,6
750,8.25,12.38,12
500,4.95,7.43,1
1750,11.55,17.33,6
500,5.54,8.31,1
750,8.25,12.38,3
375,5.00,7.50,6
750,9.00,13.50,12
750,7.94,11.91,12
750,6.83,10.25,4
750,4.34,6.51,12
750,4.00,6.00,12
1750,7.84,11.76,6
750,12.03,18.05,4
500,5.92,8.88,1
1750,11.00,16.50,6
1750,10.50,15.75,6
1750,7.02,10.53,6
1750,15.33,23.00,6
750,11.99,17.99,4
750,11.50,17.25,6
750,8.25,12.38,12
750,6.30,9.45,3
750,6.30,9.45,3
750,5.15,7.73,3
750,5.15,7.73,3
750,4.87,7.56,12
750,9.85,14.78,12
750,15.46,23.19,2
750,11.15,16.73,2
750,6.75,10.13,12
1000,18.50,27.75,12
375,3.07,4.61,24
750,5.23,7.85,12
750,5.23,7.85,12
1750,10.45,15.68,12
750,3.84,6.01,3
750,14.49,21.74,3
1750,9.44,14.16,6
750,18.49,27.74,3
750,3.37,5.06,12
1750,6.92,10.38,6
750,3.34,5.01,24
1750,7.17,10.76,6
1750,7.04,10.56,6
1750,7.60,11.40,6
750,4.50,6.75,12
1750,7.11,10.67,6
750,6.50,9.75,12
1000,11.75,17.63,12
1750,7.67,11.51,6
750,5.48,8.22,3
750,5.38,8.07,4
750,8.98,13.47,12
750,8.49,12.74,3
750,13.25,19.88,12
750,8.25,12.38,3
750,3.71,5.57,12
1750,11.54,17.31,6
750,6.30,9.45,2
750,6.30,9.45,3
750,6.30,9.45,3
1000,12.48,18.72,3
750,13.64,20.46,3
1750,12.99,19.49,6
750,5.23,7.85,12
750,5.23,7.85,12
1750,10.45,15.68,6
750,16.79,25.19,12
1750,11.96,17.94,6
1750,28.69,43.04,6
500,4.25,6.38,3
750,12.25,18.38,12
750,18.49,27.74,12
750,12.54,18.81,12
750,3.31,4.97,12
750,4.50,6.75,12
750,9.65,14.48,12
750,8.25,12.38,4
750,6.50,9.75,3
1750,24.50,37.88,6
1750,8.24,12.36,6
1750,8.20,12.30,6
750,6.29,9.44,4
750,8.98,13.47,12
750,13.25,19.88,12
750,8.32,12.48,4
750,8.67,13.01,4
750,6.30,9.45,4
750,6.30,9.45,4
750,6.75,10.13,12
1000,9.71,14.57,24
1000,18.50,27.75,12
1750,31.99,47.99,6
1000,6.63,9.95,24
1000,5.50,8.25,12
1000,18.49,27.74,72
750,12.49,18.74,1
750,23.00,34.50,1
1000,12.59,18.89,24
750,20.99,31.49,6
1000,22.04,33.06,24
1000,4.98,7.47,1
1000,4.94,7.41,12
1000,16.16,24.24,12
1000,4.46,6.69,24
1000,8.00,12.00,36
1750,11.96,17.94,6
750,13.00,19.50,1
1000,14.49,21.74,12
1000,17.61,26.42,24
1000,21.17,31.76,6
1000,15.25,22.88,24
1000,3.92,5.88,12
1000,4.38,6.57,24
750,10.67,16.01,1
750,19.00,28.50,6
750,11.49,17.24,12
1000,14.99,22.49,36
1000,14.99,22.49,24
750,13.64,20.46,6
750,18.49,27.74,12
1000,17.50,26.25,36
1000,15.97,23.96,12
750,8.25,12.38,12
1000,15.97,23.96,12
750,9.96,14.94,12
1000,3.97,5.96,660
750,7.88,11.82,1
750,7.86,11.79,12
750,9.96,14.94,1
750,7.88,11.82,12
750,9.96,14.94,12
1750,9.68,14.52,6
1000,4.05,6.08,48
1750,7.17,10.76,6
750,23.58,35.37,6
750,10.04,15.06,6
1000,4.29,6.44,660
1750,7.60,11.40,6
1000,5.50,8.25,12
1000,4.42,6.63,12
1000,9.25,13.88,24
750,7.00,10.50,3
750,6.90,10.35,12
750,6.50,9.75,1
750,6.90,10.35,1
750,8.25,12.38,1
750,9.65,14.48,12
750,6.50,9.75,24
1750,10.49,15.99,1
1000,7.50,11.25,12
750,6.50,9.75,12
1000,10.24,15.36,12
1000,10.50,15.75,24
1000,10.50,15.75,12
750,9.00,13.50,1
750,9.00,13.50,1
1750,18.00,27.00,6
750,9.00,13.50,1
1000,4.89,7.34,12
750,9.00,13.50,1
1000,4.00,6.00,12
750,6.83,10.25,12
750,6.83,10.25,1
1000,4.34,6.51,36
1750,7.84,11.76,6
1000,4.45,6.68,24
750,21.50,32.25,12
1000,24.99,37.49,12
750,15.75,23.63,12
750,99.99,149.99,1
1000,16.87,25.31,12
1000,27.49,41.24,12
1750,11.83,17.75,6
1000,4.36,6.54,12
1000,4.50,6.75,24
750,13.86,20.79,12
750,19.00,28.50,12
750,18.56,27.84,12
1000,22.75,34.13,12
1000,22.75,34.13,12
750,19.99,29.99,12
750,13.00,19.50,12
1000,25.55,38.33,12
750,8.83,13.75,6
1000,15.54,23.31,84
750,14.10,21.15,1
750,10.50,15.75,1
750,13.00,19.50,12
750,19.50,29.25,6
750,11.02,16.53,36
750,12.67,19.01,1
1000,11.75,17.63,12
1000,15.24,22.86,24
750,5.72,8.58,1
750,14.50,21.75,6
1000,17.25,25.88,36
750,6.00,9.00,1
1000,11.00,16.50,12
1000,11.00,16.50,12
1000,11.00,16.50,12
1000,15.75,23.63,60
1000,16.34,24.51,18
750,6.30,9.45,12
750,12.07,18.11,1
750,17.00,25.50,12
750,8.89,13.34,6
1000,4.92,7.38,36
750,10.00,15.00,12
750,10.00,15.00,12
1000,4.05,6.08,12
1000,4.28,6.42,12
750,8.25,12.38,1
1000,4.51,6.77,24
1000,9.25,13.88,12
750,8.25,12.38,12
1000,9.25,13.88,12
750,10.50,15.75,12
750,5.25,7.88,12
1000,7.23,10.85,12
1000,5.00,7.50,12
1000,7.62,11.43,24
1000,7.62,11.43,48
1000,7.62,11.43,12
1000,7.62,11.43,12
1000,7.62,11.43,48
1000,7.62,11.43,36
1000,7.62,11.43,12
750,4.75,7.13,12
1000,2.22,3.33,12
1000,2.42,3.63,96
1000,3.00,4.50,1
750,13.00,19.50,2
750,6.43,9.65,1
750,11.00,16.50,1
750,11.00,16.50,4
750,11.00,16.50,1
750,13.82,20.73,3
1000,12.50,18.75,12
1000,6.92,10.38,12
750,27.00,40.50,72
750,11.02,16.53,12
750,23.33,35.00,1
750,17.50,26.25,12
750,28.99,43.49,12
1000,12.50,18.75,60
1750,20.25,30.38,6
1000,15.46,23.19,6
750,32.50,48.75,1
1000,6.92,10.38,300
1000,6.59,9.89,24
750,10.00,15.00,12
1000,11.55,17.33,24
750,11.99,17.99,12
600,7.12,10.68,10
600,5.94,8.91,12
1000,18.50,27.75,24
1750,18.00,27.00,6
375,4.98,7.47,24
1000,12.59,18.89,12
1750,9.44,14.16,6
375,6.25,9.38,12
375,2.09,3.14,24
1000,4.46,6.69,12
1000,17.90,26.85,24
1750,28.69,43.04,6
1000,15.25,22.88,12
1000,4.30,6.45,12
1750,7.11,10.67,6
375,6.49,9.74,24
1000,22.00,33.00,6
375,1.71,2.57,24
1000,3.97,5.96,12
1000,4.05,6.08,12
1750,7.17,10.76,6
750,19.00,28.50,12
200,1.13,1.70,48
375,1.80,2.70,24
1750,6.92,10.38,300
1000,4.29,6.44,12
1750,7.60,11.40,6
375,4.75,7.13,24
1750,10.49,15.99,6
500,4.89,7.34,2
1000,11.75,17.63,24
600,5.28,7.92,10
1750,8.20,12.30,6
1750,10.50,15.75,6
3000,29.72,44.58,5
375,5.33,8.00,24
750,8.98,13.47,48
1000,11.34,17.01,48
1750,15.33,23.00,72
375,6.35,9.53,3
500,4.90,7.35,12
500,13.50,20.25,1
375,7.13,10.70,12
375,2.26,3.39,24
750,4.34,6.51,12
1000,7.62,11.43,12
750,7.45,11.18,12
750,4.75,7.13,12
500,4.71,7.07,2
750,9.85,14.78,12
500,11.50,17.25,12
375,5.50,8.25,24
1000,6.92,10.38,12
1000,9.71,14.57,4
1750,10.45,15.68,24
1750,9.14,13.71,6
750,6.50,9.75,3
375,6.74,10.11,2
1000,5.00,7.50,3
750,4.10,6.15,4
1000,4.46,6.69,4
1000,17.90,26.85,12
600,6.00,9.00,1
750,9.75,15.00,3
1000,4.00,6.00,3
1750,9.36,14.04,6
1750,10.49,15.74,6
750,6.90,10.35,3
750,11.00,16.50,2
375,3.39,5.09,3
1000,14.99,22.49,12
1750,19.99,29.99,6
1750,11.02,16.53,3
750,11.99,17.99,2
1000,15.97,23.96,2
1750,16.00,24.00,2
750,3.37,5.06,12
1750,6.92,10.38,18
1000,4.17,6.26,12
1750,7.20,10.80,6
1750,7.60,11.40,12
750,11.00,16.50,3
500,7.47,11.21,1
375,4.75,7.13,4
1750,18.52,27.78,6
750,11.00,16.50,3
1000,10.50,15.75,4
1000,7.28,10.92,4
1750,11.55,17.33,6
1750,13.50,21.00,12
1750,13.50,21.00,24
1750,13.50,21.00,36
1750,16.00,24.00,6
200,2.13,3.20,4
750,9.65,14.48,4
1750,15.82,23.73,24
750,18.49,27.74,2
1000,24.99,37.49,2
750,18.99,28.49,1
750,6.06,9.09,12
375,3.50,5.25,4
600,7.12,10.68,1
750,6.30,9.45,4
750,13.01,19.52,3
750,13.25,19.88,3
1750,6.98,10.47,6
1750,6.50,9.75,6
1750,6.50,9.75,6
1750,6.50,9.75,6
1750,6.50,9.75,6
1750,6.50,9.75,6
1750,6.50,9.75,6
1750,10.50,15.75,3
1750,15.33,23.00,2
750,8.83,13.75,2
750,13.64,20.46,12
1750,26.05,39.08,2
750,5.72,8.58,4
500,4.96,7.44,1
750,8.32,12.48,4
1000,11.00,16.50,4
750,13.00,19.50,3
1000,15.75,23.63,3
750,8.25,12.38,2
750,8.25,12.38,2
1000,7.23,10.85,3
1750,10.54,16.31,6
750,3.71,5.57,6
1750,7.08,10.62,6
750,6.30,9.45,4
1000,7.62,11.43,4
750,4.75,7.13,4
750,4.87,7.56,12
750,17.50,26.25,2
750,33.67,50.51,60
1000,9.71,14.57,2
750,15.00,22.50,2
300,7.35,11.03,1
1000,18.50,27.75,12
750,7.50,11.25,2
1000,9.75,14.63,2
200,1.56,2.34,3
375,3.07,4.61,2
1000,6.63,9.95,12
750,5.23,7.85,12
1750,22.08,34.12,2
1750,9.18,13.77,6
1000,5.00,7.50,2
750,13.97,21.46,2
750,20.17,30.26,6
1000,12.59,18.89,12
1750,19.99,30.49,6
1750,7.62,11.43,6
1750,11.02,16.53,6
750,13.00,19.50,2
750,22.13,33.20,2
750,11.03,16.55,3
1750,22.49,33.74,6
1750,7.17,10.76,6
1750,11.00,16.50,6
750,6.49,9.74,12
375,6.49,9.74,2
1000,14.99,22.49,12
750,17.15,25.73,1
750,13.64,20.46,6
750,11.49,17.24,2
750,8.25,12.38,2
1000,15.97,23.96,2
750,9.96,14.94,2
1750,7.20,10.80,6
750,3.37,5.06,12
750,9.96,14.94,2
375,2.07,3.11,3
750,12.54,18.81,5
750,3.31,4.97,2
600,5.54,8.31,1
750,6.90,10.35,2
1750,7.60,11.40,6
750,3.57,5.36,12
1750,8.50,12.75,12
1750,7.11,10.67,12
500,7.47,11.21,1
375,4.75,7.13,4
750,8.25,12.38,12
750,8.48,13.49,12
750,8.48,13.49,12
750,6.90,10.35,2
750,8.48,13.49,12
900,7.35,11.03,36
750,6.50,9.75,2
1750,10.49,15.99,6
750,6.50,9.75,3
750,6.50,9.75,2
500,4.89,7.34,1
750,9.00,13.50,12
750,9.42,14.13,2
750,9.42,14.13,2
750,8.49,12.74,2
750,6.49,10.49,2
750,9.50,14.25,2
375,2.74,4.11,5
750,6.75,10.50,2
200,2.13,3.20,2
375,5.00,7.50,5
750,11.02,16.53,12
1000,4.00,6.00,12
1750,11.00,16.50,12
1000,4.34,6.51,2
750,10.00,15.00,12
750,20.47,30.71,1
200,4.76,7.14,1
750,31.00,46.50,1
750,21.49,32.24,1
750,7.00,10.50,2
750,7.00,10.50,2
200,1.96,2.94,1
1000,6.94,10.41,2
750,12.25,18.38,1
1000,17.50,26.25,2
750,48.50,72.75,2
750,4.20,6.30,2
1750,11.29,16.94,6
750,13.01,19.52,4
1750,6.50,9.75,6
800,4.62,6.93,6
1750,8.20,12.30,12
1750,8.20,12.30,6
750,6.29,9.44,2
750,6.29,9.44,3
750,19.99,29.99,2
375,5.33,8.00,2
750,8.98,13.47,12
750,23.31,34.97,1
750,11.83,17.75,4
375,6.52,9.78,2
750,12.05,18.08,12
1750,26.05,39.08,6
750,10.50,15.75,2
750,5.21,8.15,3
750,6.30,9.45,4
750,14.50,21.75,2
750,8.20,12.30,4
750,8.67,13.01,12
1750,14.66,21.99,6
750,5.43,8.15,2
750,4.75,7.13,6
750,5.25,7.88,2
750,6.30,9.45,1
1000,7.62,11.43,2
750,6.30,9.45,2
750,6.30,9.45,12
750,6.30,9.45,1
750,6.30,9.45,2
750,9.34,14.01,1
750,7.80,11.70,1
1000,5.50,8.25,12
750,4.87,7.56,2
375,4.54,6.81,2
750,9.85,14.78,12
750,9.85,14.78,12
750,10.00,15.00,2
1000,6.92,10.38,12
750,27.00,40.50,3
750,11.02,16.53,12
750,9.45,14.18,3
750,20.76,31.14,2
200,3.00,4.50,2
1750,20.25,30.38,6
750,10.00,15.00,2
750,9.45,14.18,2
750,13.64,20.46,2
750,5.50,8.25,4
750,17.00,25.50,4
750,65.99,98.99,2
300,7.35,11.03,2
750,7.00,10.50,4
600,6.80,10.20,2
375,3.07,4.61,8
1000,6.63,9.95,12
1750,10.45,15.68,24
1750,10.50,15.75,6
750,13.10,19.65,4
1750,9.18,13.77,6
600,11.88,17.82,1
750,42.49,63.74,4
750,13.00,19.50,6
1750,11.80,17.70,6
750,26.24,39.36,2
750,28.08,42.12,6
375,8.24,12.36,3
750,6.81,10.55,12
1750,18.00,27.00,12
750,15.17,22.76,6
375,4.98,7.47,3
750,10.49,15.74,12
750,20.99,31.49,6
375,8.39,12.59,3
1750,9.44,14.16,6
750,8.50,12.75,2
750,4.10,6.15,12
1750,9.24,13.86,6
1000,16.16,24.24,1
500,6.17,9.26,1
1000,8.00,12.00,6
1750,11.96,17.94,6
500,9.06,13.59,2
375,6.77,10.16,8
750,12.07,18.11,4
750,18.09,27.14,6
750,19.17,28.76,6
750,22.13,33.20,4
750,11.64,18.46,4
1750,11.00,16.50,6
1750,13.32,19.98,6
750,6.90,10.35,12
750,6.49,9.74,4
750,8.25,12.38,4
600,7.92,11.88,1
750,4.99,7.49,12
1750,9.99,14.99,12
600,20.00,30.00,1
1000,22.00,33.00,6
1750,35.42,53.13,6
750,14.00,21.00,12
1750,10.00,15.00,6
750,8.25,12.38,12
1750,14.75,22.13,60
750,8.25,12.38,4
750,9.96,14.94,4
750,9.96,14.94,4
1750,10.99,16.49,6
1000,3.97,5.96,12
1750,6.92,10.38,6
750,12.30,18.45,2
750,9.96,14.94,2
200,1.13,1.70,8
750,3.37,5.06,12
1750,7.18,10.77,6
750,9.96,14.94,3
750,15.17,22.76,6
1750,25.00,37.50,6
750,3.34,5.01,12
1000,4.05,6.08,12
1750,7.17,10.76,6
375,1.80,2.70,6
750,6.90,10.35,4
375,1.71,2.57,6
1750,7.60,11.40,6
750,3.57,5.36,12
200,1.75,2.63,8
750,4.50,6.75,12
1750,8.50,12.75,6
750,4.50,6.75,12
1750,7.11,10.67,6
1000,9.25,13.88,12
750,8.25,12.38,24
1750,14.75,22.13,18
750,9.65,14.48,120
1750,18.52,27.78,60
600,12.80,19.20,1
750,6.90,10.35,6
750,6.50,9.75,4
750,7.86,11.79,4
750,4.18,6.60,4
750,6.50,9.75,4
375,2.74,4.11,4
1000,7.28,10.92,12
750,8.00,12.00,12
750,8.00,12.00,12
375,4.75,7.13,4
750,8.50,12.75,4
750,9.00,13.50,12
1750,18.00,27.00,6
750,6.83,10.25,4
750,4.00,6.00,12
1750,7.84,11.76,6
750,4.00,6.00,12
750,9.65,14.48,12
1000,4.34,6.51,12
750,38.05,57.08,3
750,21.49,32.24,2
1000,27.49,41.24,3
750,49.99,74.99,1
750,28.99,43.49,6
1000,5.00,7.50,12
750,6.92,10.38,3
375,3.23,4.85,1
750,7.00,10.50,3
500,5.92,8.88,1
1750,11.83,17.75,6
750,22.47,33.71,6
375,8.00,12.00,3
750,24.56,36.84,4
1750,6.98,10.47,6
1000,5.28,7.92,3
1750,6.50,9.75,6
375,7.50,11.25,2
750,19.00,28.50,4
750,19.00,28.50,4
3000,29.72,44.58,10
750,21.00,31.50,2
375,6.52,9.78,2
750,12.05,18.08,12
750,13.00,19.50,2
750,18.00,27.00,2
750,11.50,17.25,4
750,13.25,19.88,12
1750,26.49,39.74,2
2400,28.71,43.07,4
750,8.67,13.01,4
750,8.32,12.48,4
375,7.13,10.70,3
750,13.04,19.56,2
750,5.00,7.50,12
750,12.50,18.75,12
750,12.07,18.11,4
750,3.38,5.07,12
750,8.25,12.38,4
750,8.25,12.38,6
750,8.25,12.38,6
750,8.25,12.38,4
750,8.25,12.38,6
750,4.75,7.13,12
750,4.75,7.13,4
750,4.50,6.75,3
500,4.95,7.43,6
750,10.00,15.00,6
750,5.70,9.05,12
1750,10.54,16.31,12
1750,7.08,10.62,6
750,8.00,12.00,3
1750,11.54,17.31,2
750,6.30,9.45,4
750,6.30,9.45,2
750,6.30,9.45,12
750,6.30,9.45,3
750,7.80,11.70,2
750,7.80,11.70,3
750,7.80,11.70,3
750,4.75,7.13,4
750,5.25,7.88,4
1000,2.22,3.33,12
750,9.65,14.48,2
750,13.00,19.50,6
500,4.71,7.07,1
1750,19.16,28.74,6
750,10.49,15.74,4
750,15.46,23.19,2
750,6.50,9.75,4
750,7.51,11.27,4
1750,11.18,16.77,6
300,20.30,30.45,1
750,32.49,48.74,2
1750,20.25,30.38,6
375,5.50,8.25,2
750,12.89,19.34,6
375,14.50,21.75,1
750,20.00,30.00,1
750,11.02,16.53,4
750,18.37,27.56,6
750,18.37,27.56,6
750,30.94,46.41,6
1000,6.14,9.21,3
750,49.99,74.99,4
1000,9.71,14.57,12
375,7.75,11.63,3
1750,16.00,24.00,6
750,5.23,7.85,12
1000,6.63,9.95,12
750,4.20,6.30,2
1750,14.96,22.44,6
500,6.83,10.25,1
1750,19.99,30.49,120
750,19.41,29.12,3
1750,9.24,13.86,6
750,13.50,20.25,4
750,3.67,5.51,2
750,3.67,5.51,2
750,19.45,29.18,2
1000,17.90,26.85,12
750,11.03,16.55,2
750,10.00,15.00,2
1750,26.22,39.33,6
1000,14.99,22.49,12
750,7.35,11.03,12
750,8.25,12.38,3
1750,14.75,22.13,6
1000,3.97,5.96,3
1000,4.17,6.26,12
750,7.88,11.82,12
750,7.88,11.82,12
750,3.57,5.36,3
375,3.00,4.50,3
1000,5.50,8.25,3
750,12.81,19.22,2
750,8.48,13.49,2
750,8.25,12.38,3
750,6.50,9.75,2
500,4.89,7.34,1
750,7.49,11.24,3
750,7.49,11.24,3
750,9.00,13.50,3
1000,11.75,17.63,12
750,5.78,8.67,3
375,9.99,14.99,2
750,22.49,33.74,2
750,5.92,8.88,3
750,6.92,10.38,3
1750,22.50,33.75,2
1750,8.20,12.30,6
375,5.33,8.00,3
375,10.75,16.13,2
750,13.00,19.50,2
500,4.90,7.35,2
750,7.49,11.24,2
500,4.90,7.35,2
750,11.99,17.99,3
750,13.25,19.88,3
500,4.96,7.44,1
500,13.50,20.25,1
500,7.47,11.21,1
750,8.25,12.38,3
1000,13.82,20.73,2
750,3.71,5.57,3
1000,7.62,11.43,12
750,6.30,9.45,3
1000,7.62,11.43,12
750,4.75,7.13,3
750,13.00,19.50,6
750,10.49,15.74,3
200,3.00,4.50,3
375,5.50,8.25,2
750,13.64,20.46,2
750,20.17,30.26,2
1750,12.99,19.49,6
600,7.12,10.68,2
600,5.94,8.91,2
375,3.07,4.61,4
300,7.35,11.03,3
750,12.02,18.03,2
1000,16.34,24.51,1
1750,12.99,19.49,6
600,6.80,10.20,2
375,3.07,4.61,3
1000,6.63,9.95,6
1750,10.45,15.68,150
1750,10.50,15.75,6
1000,16.49,24.74,6
750,13.00,19.50,3
750,16.50,24.75,2
750,23.00,34.50,2
750,16.00,24.00,6
500,3.60,5.40,2
750,22.04,33.06,4
1000,16.16,24.24,3
750,21.02,31.53,1
375,3.50,5.25,2
1750,11.96,17.94,6
375,6.55,9.83,3
500,9.06,13.59,2
750,18.09,27.14,6
500,4.70,7.05,1
500,4.70,7.05,2
750,11.03,16.55,2
500,3.30,4.95,2
500,6.17,9.26,1
1750,40.10,60.15,6
1000,15.25,22.88,4
1750,24.99,37.49,6
750,14.83,22.25,6
750,11.00,16.50,6
500,5.42,8.13,12
500,5.42,8.13,24
750,11.49,17.24,2
750,11.49,17.24,2
375,1.93,2.90,24
600,7.46,11.19,1
1750,7.17,10.76,6
750,12.54,18.81,12
1750,10.49,15.99,6
1750,7.11,10.67,6
500,4.89,7.34,2
750,6.50,9.75,3
750,26.49,39.74,2
500,4.89,7.34,2
500,4.89,7.34,2
750,7.49,11.24,4
375,2.74,4.11,3
750,8.50,12.75,2
750,10.00,15.00,3
750,9.00,13.50,6
750,9.00,13.50,3
750,9.00,13.50,3
1750,18.00,27.00,6
750,9.00,13.50,3
1750,7.84,11.76,6
750,5.08,7.62,2
375,9.99,14.99,3
750,5.38,8.07,2
1750,11.29,16.94,6
1750,10.50,15.75,6
3000,29.72,44.58,4
375,5.33,8.00,5
500,4.96,7.44,12
500,4.96,7.44,24
500,8.87,13.31,1
1000,4.05,6.08,4
750,5.30,7.95,2
750,5.08,7.62,2
750,8.25,12.38,2
750,4.75,7.13,3
750,4.34,6.51,2
1750,11.54,17.31,6
1000,2.42,3.63,12
750,3.42,5.13,12
750,9.85,14.78,6
1750,13.50,20.25,6
300,20.30,30.45,1
750,31.00,46.50,3
750,20.17,30.26,6
750,17.50,26.25,6
200,1.56,2.34,6
375,2.05,3.08,3
375,2.90,4.35,3
1000,18.49,27.74,3
375,6.74,10.11,3
750,4.94,7.41,2
1000,12.59,18.89,3
1750,19.99,30.49,120
1750,7.46,11.19,6
200,1.83,2.75,6
375,3.15,4.73,6
200,1.96,2.94,6
1000,8.00,12.00,4
1000,17.90,26.85,3
600,6.00,9.00,2
750,10.99,16.49,3
1000,4.33,6.50,2
200,1.99,2.99,6
750,7.00,10.50,3
375,2.07,3.11,24
375,1.80,2.70,24
1000,9.25,13.88,3
750,4.18,6.60,2
750,6.50,9.75,2
1000,7.50,11.25,3
750,4.18,6.60,2
200,2.50,3.75,3
750,9.00,13.50,12
1000,11.75,17.63,12
1750,18.00,27.00,6
1000,7.25,10.88,3
200,5.65,8.48,4
375,9.99,14.99,4
200,1.96,2.94,2
750,5.92,8.88,3
100,1.00,1.50,6
1000,17.50,26.25,3
1750,6.50,9.75,6
200,3.33,5.00,6
750,8.98,13.47,12
1750,15.33,23.00,6
500,4.96,7.44,2
500,8.87,13.31,1
750,6.30,9.45,3
1000,7.62,11.43,6
1000,17.90,26.85,2
200,2.51,3.77,6
375,4.54,6.81,6
750,10.49,15.74,2
750,27.00,40.50,6
750,13.42,20.13,1
750,6.75,10.13,12
750,7.88,11.82,12
1750,15.75,23.63,6
375,7.75,11.63,3
750,37.48,56.22,1
300,7.35,11.03,1
600,6.80,10.20,3
750,5.23,7.85,12
1750,9.14,13.71,6
750,6.50,9.75,6
750,13.10,19.65,1
1750,22.08,34.12,1
750,7.52,11.28,12
750,20.90,31.35,1
1000,18.49,27.74,6
750,28.08,42.12,6
750,16.50,24.75,2
750,14.04,21.06,1
750,4.94,7.41,12
750,15.17,22.76,6
750,14.17,21.26,2
500,6.83,10.25,1
750,10.49,15.74,12
750,4.46,6.69,12
1750,9.44,14.16,6
750,4.46,6.69,12
375,6.25,9.38,2
375,3.50,5.25,6
1750,11.96,17.94,12
375,6.55,9.83,2
500,9.06,13.59,1
375,6.77,10.16,3
750,27.09,40.64,1
750,16.94,25.41,6
750,12.50,18.75,1
750,14.83,22.25,3
1750,11.00,16.50,6
1750,13.32,19.98,2
1750,7.11,10.67,6
750,7.88,11.82,12
750,7.88,11.82,12
375,6.49,9.74,1
1750,19.99,29.99,1
750,17.15,25.73,6
750,4.99,7.49,12
750,13.64,20.46,2
1000,22.00,33.00,6
750,14.00,21.00,6
1750,24.49,36.74,3
1750,12.59,18.89,6
750,9.96,14.94,3
750,7.88,11.82,12
750,15.00,22.50,1
1750,7.20,10.80,6
750,7.88,11.82,12
750,3.34,5.01,12
1750,7.17,10.76,12
750,20.94,31.41,1
1750,7.47,11.21,6
375,3.50,5.25,2
750,6.90,10.35,12
1750,6.92,10.38,6
750,6.50,9.75,12
1750,7.60,11.40,12
750,3.57,5.36,12
750,14.02,21.03,1
750,8.48,13.49,1
500,7.47,11.21,1
750,8.25,12.38,12
375,5.42,8.13,2
750,9.65,14.48,12
1750,18.52,27.78,24
750,9.00,13.50,1
375,3.50,5.25,6
1750,13.32,19.98,3
1750,13.32,19.98,3
750,9.00,13.50,3
750,10.49,15.74,1
750,8.48,13.49,1
750,9.34,14.01,12
750,6.50,9.75,12
750,6.50,9.75,12
750,6.50,9.75,12
1000,7.50,11.25,1
750,10.50,15.75,1
750,10.00,15.00,3
750,9.42,14.13,1
750,9.50,14.25,2
750,7.49,11.24,12
1000,10.49,15.74,2
1750,16.49,24.74,1
750,22.00,33.00,1
1750,11.55,17.33,12
500,5.54,8.31,1
750,8.00,12.00,12
1750,13.50,21.00,3
750,8.00,12.00,6
750,8.50,12.75,12
750,8.50,12.75,12
750,8.00,12.00,12
1750,16.00,24.00,2
750,8.50,12.75,12
750,11.45,17.18,3
750,9.99,14.99,1
500,5.50,8.25,2
750,37.92,56.88,1
1750,7.84,11.76,6
1750,19.25,28.88,6
750,17.50,26.25,1
750,10.00,15.00,4
750,15.75,23.63,1
375,9.99,14.99,3
750,31.00,46.50,1
1000,16.87,25.31,2
750,21.49,32.24,1
750,22.98,34.47,2
750,22.49,33.74,2
750,28.99,43.49,1
1750,11.83,17.75,6
200,1.96,2.94,2
750,22.47,33.71,1
750,6.60,9.90,2
750,6.30,9.45,2
750,130.00,195.00,1
750,14.25,21.38,1
1750,11.29,16.94,2
750,13.01,19.52,2
1750,6.50,9.75,6
1750,6.50,9.75,6
1750,6.50,9.75,6
1750,6.50,9.75,6
1750,9.50,14.25,6
1750,5.97,8.96,6
750,15.00,22.50,2
750,18.56,27.84,2
750,19.00,28.50,1
750,19.00,28.50,1
375,9.25,13.88,3
3000,29.72,44.58,6
750,8.67,13.01,12
1750,15.33,23.00,6
750,21.00,31.50,3
750,23.31,34.97,5
750,11.50,17.25,1
375,6.49,9.74,1
1000,15.24,22.86,4
1750,24.99,37.49,2
750,14.50,21.75,2
1750,26.49,39.74,1
500,4.96,7.44,12
375,5.33,8.00,1
750,8.67,13.01,2
750,8.67,13.01,2
1750,24.34,36.51,6
750,17.00,25.50,3
750,17.00,25.50,2
750,10.50,15.75,6
375,5.00,7.50,1
750,8.83,13.75,2
1750,8.07,12.11,6
750,4.75,7.13,2
750,10.00,15.00,6
1000,7.62,11.43,2
750,6.30,9.45,12
1000,7.62,11.43,4
750,5.15,7.73,2
1000,2.42,3.63,12
750,4.87,7.56,12
375,4.54,6.81,4
750,9.85,14.78,6
1750,19.16,28.74,2
750,26.84,40.26,6
375,8.96,13.44,1
750,15.46,23.19,1
200,8.50,12.75,1
375,14.00,21.00,1
750,27.00,40.50,3
750,13.64,20.46,1
750,13.64,20.46,3
750,15.74,23.61,2
750,27.84,41.76,6
750,15.00,22.50,6
750,6.50,9.75,12
750,49.99,74.99,4
300,7.35,11.03,2
1000,18.50,27.75,12
600,6.80,10.20,2
1750,10.45,15.68,18
750,24.99,37.49,6
